Imatest,24.2.6, Master, SFR
File,car_55.0 mm_1600ISO_+1EV_Dist1_ON_Defocus2.tiff
Run date,07-May-2025 10:01:26,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results/+1EV

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.6732, 5412.42, 0.0883, 0.2656, 0.0913, 0.1412, 0.0883
0.6768, 5441.67, 0.0985, 0.1167, 0.1214, 0.2932, 0.0985
0.6805, 5470.93, 0.1590, 0.2241, 0.1598, 0.2506, 0.1590
0.6841, 5500.19, 0.1206, 0.2860, 0.1013, 0.1592, 0.1206
0.6877, 5529.44, 0.1917, 0.4056, 0.1560, 0.0475, 0.1917
0.6914, 5558.70, 0.2045, 0.4451, 0.1510, 0.2184, 0.2045
0.6950, 5587.96, 0.1468, 0.2577, 0.1196, 0.2378, 0.1468
0.6987, 5617.21, 0.0756, 0.2385, 0.1072, 0.1964, 0.0756
0.7023, 5646.47, 0.1861, 0.5094, 0.1728, 0.0569, 0.1861
0.7059, 5675.72, 0.1615, 0.4412, 0.1535, 0.2573, 0.1615
0.7096, 5704.98, 0.0806, 0.1089, 0.1548, 0.1435, 0.0806
0.7132, 5734.24, 0.1232, 0.1952, 0.1383, 0.1176, 0.1232
0.7169, 5763.49, 0.0300, 0.2670, 0.0868, 0.0785, 0.0300
0.7205, 5792.75, 0.1206, 0.2978, 0.0986, 0.1222, 0.1206
0.7241, 5822.01, 0.2084, 0.4125, 0.1820, 0.0446, 0.2084
0.7278, 5851.26, 0.1979, 0.2623, 0.2660, 0.3468, 0.1979
0.7314, 5880.52, 0.1662, 0.4100, 0.2431, 0.5525, 0.1662
0.7350, 5909.77, 0.2675, 0.3191, 0.3421, 0.5871, 0.2675
0.7387, 5939.03, 0.3053, 0.3058, 0.4175, 0.2849, 0.3053
0.7423, 5968.29, 0.1884, 0.6167, 0.2910, 0.1838, 0.1884
0.7460, 5997.54, 0.0629, 0.7257, 0.2484, 0.1255, 0.0629
0.7496, 6026.80, 0.1706, 0.5767, 0.1401, 0.0449, 0.1706
0.7532, 6056.06, 0.1010, 0.0839, 0.1353, 0.1524, 0.1010
