Imatest,24.2.6, Master, SFR
File,potted plant_55.0 mm_6400ISO_0EV_Dist1_ON_Defocus2.tiff
Run date,12-May-2025 16:34:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.7926, 6372.24, 0.4473, 0.5710, 0.8156, 0.6539, 0.4473
0.7958, 6398.36, 0.8850, 1.6295, 0.8407, 1.1385, 0.8850
0.7991, 6424.47, 0.8978, 2.0000, 0.7184, 0.9447, 0.8978
0.8023, 6450.59, 1.3353, 2.0000, 1.1128, 1.5838, 1.3353
0.8056, 6476.70, 0.8002, 1.4673, 0.7410, 1.4825, 0.8002
0.8088, 6502.82, 0.3628, 1.9101, 0.4088, 1.2891, 0.3628
0.8121, 6528.94, 0.5215, 2.0000, 0.2032, 0.7218, 0.5215
0.8153, 6555.05, 0.9445, 1.7329, 0.9346, 0.7104, 0.9445
0.8186, 6581.17, 0.8439, 1.3904, 0.9153, 1.4402, 0.8439
0.8218, 6607.28, 0.7545, 2.0000, 0.4582, 0.9629, 0.7545
0.8250, 6633.40, 0.6864, 2.0000, 0.7175, 0.8524, 0.6864
0.8283, 6659.51, 1.1473, 2.0000, 0.5743, 1.2682, 1.1473
0.8315, 6685.63, 1.2639, 2.0000, 1.1818, 1.1782, 1.2639
0.8348, 6711.75, 0.5790, 0.9546, 0.8160, 0.4272, 0.5790
0.8380, 6737.86, 0.2752, 0.4756, 0.2758, 0.4174, 0.2752
0.8413, 6763.98, 0.4614, 0.0711, 0.7468, 1.1999, 0.4614
0.8445, 6790.09, 0.5429, 1.0523, 0.7304, 1.2764, 0.5429
0.8478, 6816.21, 0.8123, 1.4362, 0.7903, 2.0000, 0.8123
0.8510, 6842.33, 0.7262, 2.0000, 0.6944, 2.0000, 0.7262
0.8543, 6868.44, 0.7407, 2.0000, 1.0652, 0.9349, 0.7407
