Imatest,24.2.6, Master, SFR
File,sports ball_55.0 mm_1600ISO_-3EV_Dist1_ON_Defocus2.tiff
Run date,12-May-2025 15:56:01,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.7894, 6346.61, 1.6107, 0.8527, 1.9525, 2.0000, 1.6107
0.7926, 6372.73, 1.1686, 0.4352, 1.6447, 1.1978, 1.1686
0.7959, 6398.85, 0.4181, 0.5656, 0.5886, 0.8368, 0.4181
0.7991, 6424.97, 0.8802, 0.1927, 1.1840, 0.8010, 0.8802
0.8024, 6451.08, 1.6421, 2.0000, 1.6323, 0.7222, 1.6421
0.8056, 6477.20, 1.4279, 2.0000, 0.4017, 0.4525, 1.4279
0.8089, 6503.32, 0.4643, 2.0000, 0.9573, 1.0958, 0.4643
0.8121, 6529.44, 0.5622, 2.0000, 0.4544, 1.8502, 0.5622
0.8154, 6555.55, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8186, 6581.67, 2.0000, 2.0000, 2.0000, 1.0780, 2.0000
0.8219, 6607.79, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8251, 6633.91, 1.1280, 0.5998, 1.5728, 2.0000, 1.1280
0.8284, 6660.03, 1.3558, 1.6288, 2.0000, 0.8438, 1.3558
0.8316, 6686.14, 1.3763, 2.0000, 2.0000, 0.3042, 1.3763
0.8349, 6712.26, 1.1902, 2.0000, 2.0000, 1.3092, 1.1902
0.8381, 6738.38, 1.9525, 2.0000, 2.0000, 2.0000, 1.9525
0.8414, 6764.50, 2.0000, 1.2362, 2.0000, 1.6269, 2.0000
0.8446, 6790.61, 1.0026, 2.0000, 2.0000, 1.1907, 1.0026
0.8479, 6816.73, 0.1400, 2.0000, 1.0004, 0.7255, 0.1400
0.8511, 6842.85, 1.4377, 2.0000, 2.0000, 1.9303, 1.4377
0.8543, 6868.97, 1.2528, 2.0000, 0.7562, 2.0000, 1.2528
0.8576, 6895.09, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8608, 6921.20, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8641, 6947.32, 1.5899, 2.0000, 2.0000, 2.0000, 1.5899
0.8673, 6973.44, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8706, 6999.56, 1.5450, 2.0000, 2.0000, 2.0000, 1.5450
0.8738, 7025.67, 0.4587, 2.0000, 1.5484, 2.0000, 0.4587
0.8771, 7051.79, 0.1441, 2.0000, 1.6389, 2.0000, 0.1441
0.8803, 7077.91, 0.4643, 2.0000, 1.2187, 1.9224, 0.4643
0.8836, 7104.03, 1.5873, 0.5542, 2.0000, 1.0504, 1.5873
0.8868, 7130.14, 2.0000, 2.0000, 2.0000, 1.2462, 2.0000
0.8901, 7156.26, 2.0000, 2.0000, 2.0000, 1.2027, 2.0000
0.8933, 7182.38, 1.8619, 2.0000, 2.0000, 2.0000, 1.8619
0.8966, 7208.50, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8998, 7234.62, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9031, 7260.73, 0.9946, 2.0000, 2.0000, 2.0000, 0.9946
0.9063, 7286.85, 0.7686, 2.0000, 2.0000, 2.0000, 0.7686
0.9096, 7312.97, 1.5038, 2.0000, 2.0000, 2.0000, 1.5038
0.9128, 7339.09, 1.2067, 2.0000, 2.0000, 2.0000, 1.2067
0.9161, 7365.20, 0.9721, 2.0000, 0.0924, 2.0000, 0.9721
