Imatest,24.2.6, Master, SFR
File,car_55.0 mm_6400ISO_-2EV_Dist1_OFF_Focused.tiff
Run date,12-May-2025 16:08:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.7315, 5881.41, 1.0287, 2.0000, 0.8372, 1.5916, 1.0287
0.7348, 5907.55, 1.4464, 1.6961, 1.8282, 2.0000, 1.4464
0.7380, 5933.69, 2.0000, 1.0736, 2.0000, 2.0000, 2.0000
0.7413, 5959.83, 0.6571, 2.0000, 1.0002, 1.9079, 0.6571
0.7445, 5985.96, 1.7117, 2.0000, 1.2025, 1.2478, 1.7117
0.7478, 6012.10, 1.3863, 2.0000, 1.0894, 1.8182, 1.3863
0.7510, 6038.24, 1.0143, 1.4897, 1.0702, 2.0000, 1.0143
0.7543, 6064.38, 1.6818, 2.0000, 1.3438, 1.6398, 1.6818
0.7575, 6090.52, 0.5827, 1.4831, 1.1049, 0.6990, 0.5827
0.7608, 6116.66, 2.0000, 2.0000, 1.5425, 1.9052, 2.0000
0.7640, 6142.80, 2.0000, 2.0000, 1.9837, 1.8065, 2.0000
0.7673, 6168.94, 0.8460, 1.5767, 0.7251, 2.0000, 0.8460
0.7705, 6195.08, 1.6605, 2.0000, 1.0804, 2.0000, 1.6605
0.7738, 6221.22, 2.0000, 2.0000, 1.9392, 2.0000, 2.0000
0.7770, 6247.36, 1.9532, 2.0000, 1.1401, 0.5877, 1.9532
0.7803, 6273.50, 0.5294, 2.0000, 0.6681, 1.3413, 0.5294
0.7835, 6299.64, 0.7754, 1.6923, 0.5884, 2.0000, 0.7754
0.7868, 6325.78, 0.5850, 1.6371, 1.2858, 1.7540, 0.5850
0.7900, 6351.92, 1.3187, 1.5560, 2.0000, 2.0000, 1.3187
0.7933, 6378.06, 1.0279, 2.0000, 2.0000, 2.0000, 1.0279
0.7965, 6404.20, 1.0748, 0.2161, 1.5199, 2.0000, 1.0748
0.7998, 6430.34, 1.4788, 1.8116, 1.2750, 2.0000, 1.4788
0.8030, 6456.48, 2.0000, 2.0000, 1.2286, 2.0000, 2.0000
0.8063, 6482.62, 2.0000, 2.0000, 1.2883, 2.0000, 2.0000
0.8095, 6508.76, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8128, 6534.90, 2.0000, 2.0000, 2.0000, 1.7841, 2.0000
0.8160, 6561.04, 2.0000, 2.0000, 2.0000, 0.5846, 2.0000
0.8193, 6587.18, 2.0000, 2.0000, 1.8861, 1.8793, 2.0000
0.8226, 6613.31, 1.9299, 2.0000, 1.0935, 1.6579, 1.9299
0.8258, 6639.45, 1.9354, 2.0000, 1.8016, 2.0000, 1.9354
0.8291, 6665.59, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8323, 6691.73, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8356, 6717.87, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8388, 6744.01, 2.0000, 2.0000, 2.0000, 0.6449, 2.0000
0.8421, 6770.15, 1.5174, 2.0000, 1.5593, 0.8355, 1.5174
0.8453, 6796.29, 0.8503, 2.0000, 0.4554, 1.3051, 0.8503
0.8486, 6822.43, 1.8786, 2.0000, 2.0000, 2.0000, 1.8786
0.8518, 6848.57, 1.3954, 0.1842, 2.0000, 2.0000, 1.3954
0.8551, 6874.71, 1.1216, 2.0000, 0.6742, 2.0000, 1.1216
0.8583, 6900.85, 1.1143, 1.8541, 1.6049, 2.0000, 1.1143
0.8616, 6926.99, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8648, 6953.13, 1.7995, 2.0000, 2.0000, 2.0000, 1.7995
0.8681, 6979.27, 1.3682, 2.0000, 1.8788, 2.0000, 1.3682
0.8713, 7005.41, 0.7635, 1.2177, 0.5631, 2.0000, 0.7635
0.8746, 7031.55, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8778, 7057.69, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8811, 7083.83, 1.9688, 2.0000, 1.4449, 2.0000, 1.9688
0.8843, 7109.97, 1.4065, 2.0000, 0.8852, 1.5782, 1.4065
