Imatest,24.2.6, Master, SFR
File,car_55.0 mm_6400ISO_-2EV_Dist1_ON_Defocus1.tiff
Run date,12-May-2025 16:08:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.7083, 5695.10, 1.6552, 2.0000, 1.2912, 2.0000, 1.6552
0.7116, 5721.22, 1.9768, 2.0000, 1.9161, 2.0000, 1.9768
0.7148, 5747.35, 1.8897, 1.7335, 2.0000, 1.2478, 1.8897
0.7181, 5773.47, 1.8023, 0.6316, 2.0000, 1.8328, 1.8023
0.7213, 5799.60, 0.6095, 1.3144, 0.8272, 0.6075, 0.6095
0.7246, 5825.72, 0.5417, 2.0000, 0.8074, 1.7863, 0.5417
0.7278, 5851.84, 0.8612, 1.9804, 1.1298, 2.0000, 0.8612
0.7311, 5877.97, 0.8299, 2.0000, 0.7249, 2.0000, 0.8299
0.7343, 5904.09, 0.9129, 2.0000, 0.3246, 2.0000, 0.9129
0.7376, 5930.22, 0.6508, 2.0000, 0.3698, 1.1477, 0.6508
0.7408, 5956.34, 1.1178, 2.0000, 1.1992, 0.4911, 1.1178
0.7441, 5982.47, 0.9216, 2.0000, 1.0940, 0.3490, 0.9216
0.7473, 6008.59, 0.8006, 0.5056, 1.0464, 0.5771, 0.8006
0.7506, 6034.71, 2.0000, 2.0000, 1.7601, 1.6390, 2.0000
0.7538, 6060.84, 2.0000, 2.0000, 1.5447, 0.4951, 2.0000
0.7571, 6086.96, 2.0000, 2.0000, 1.8641, 2.0000, 2.0000
0.7603, 6113.09, 1.7933, 2.0000, 1.8114, 1.2240, 1.7933
0.7636, 6139.21, 0.4143, 0.5262, 0.4882, 2.0000, 0.4143
0.7668, 6165.34, 0.9305, 2.0000, 0.1976, 2.0000, 0.9305
0.7701, 6191.46, 1.0934, 2.0000, 2.0000, 2.0000, 1.0934
0.7733, 6217.58, 2.0000, 1.1842, 2.0000, 2.0000, 2.0000
0.7766, 6243.71, 1.1017, 1.8425, 1.3536, 2.0000, 1.1017
0.7798, 6269.83, 1.1168, 0.7974, 1.0885, 2.0000, 1.1168
0.7831, 6295.96, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7863, 6322.08, 1.3845, 2.0000, 1.9536, 1.2496, 1.3845
0.7896, 6348.21, 0.6716, 2.0000, 1.1770, 1.1006, 0.6716
0.7928, 6374.33, 0.3029, 2.0000, 0.6914, 2.0000, 0.3029
0.7961, 6400.45, 0.2519, 1.4847, 0.2753, 2.0000, 0.2519
0.7993, 6426.58, 0.8937, 2.0000, 0.9439, 2.0000, 0.8937
0.8026, 6452.70, 0.6836, 2.0000, 1.2567, 1.5478, 0.6836
0.8058, 6478.83, 0.8886, 2.0000, 1.8017, 1.6082, 0.8886
0.8091, 6504.95, 2.0000, 2.0000, 2.0000, 1.1478, 2.0000
0.8123, 6531.08, 1.5308, 1.0409, 2.0000, 0.9895, 1.5308
0.8156, 6557.20, 0.1481, 0.8144, 0.1698, 2.0000, 0.1481
0.8188, 6583.32, 1.0814, 1.5344, 1.9558, 2.0000, 1.0814
0.8221, 6609.45, 1.1490, 1.6507, 1.6042, 2.0000, 1.1490
0.8253, 6635.57, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8286, 6661.70, 2.0000, 2.0000, 2.0000, 1.4643, 2.0000
0.8318, 6687.82, 1.3618, 2.0000, 0.9464, 2.0000, 1.3618
0.8351, 6713.95, 1.6655, 2.0000, 2.0000, 2.0000, 1.6655
0.8383, 6740.07, 1.3768, 2.0000, 2.0000, 1.7957, 1.3768
0.8416, 6766.19, 1.5800, 2.0000, 1.0609, 1.1895, 1.5800
0.8448, 6792.32, 2.0000, 2.0000, 2.0000, 1.0709, 2.0000
0.8481, 6818.44, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8513, 6844.57, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8546, 6870.69, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8578, 6896.82, 0.3010, 2.0000, 1.1739, 2.0000, 0.3010
0.8611, 6922.94, 1.8478, 0.9707, 2.0000, 2.0000, 1.8478
0.8643, 6949.06, 1.6762, 2.0000, 2.0000, 2.0000, 1.6762
0.8676, 6975.19, 1.1686, 2.0000, 2.0000, 2.0000, 1.1686
0.8708, 7001.31, 1.2385, 2.0000, 2.0000, 2.0000, 1.2385
0.8741, 7027.44, 1.3847, 2.0000, 2.0000, 2.0000, 1.3847
0.8773, 7053.56, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8806, 7079.69, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8838, 7105.81, 2.0000, 2.0000, 2.0000, 1.2314, 2.0000
0.8871, 7131.93, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8903, 7158.06, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8936, 7184.18, 1.9668, 2.0000, 2.0000, 2.0000, 1.9668
0.8968, 7210.31, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9001, 7236.43, 2.0000, 0.6486, 2.0000, 2.0000, 2.0000
0.9033, 7262.56, 1.5218, 2.0000, 2.0000, 2.0000, 1.5218
0.9066, 7288.68, 1.1778, 2.0000, 2.0000, 2.0000, 1.1778
0.9098, 7314.80, 1.3038, 2.0000, 1.3244, 2.0000, 1.3038
0.9131, 7340.93, 0.5531, 2.0000, 1.4326, 2.0000, 0.5531
0.9163, 7367.05, 0.8290, 2.0000, 0.9265, 2.0000, 0.8290
0.9195, 7393.18, 1.3835, 2.0000, 2.0000, 2.0000, 1.3835
0.9228, 7419.30, 0.7868, 2.0000, 2.0000, 2.0000, 0.7868
0.9260, 7445.43, 0.1904, 2.0000, 2.0000, 2.0000, 0.1904
0.9293, 7471.55, 1.0587, 2.0000, 2.0000, 2.0000, 1.0587
0.9325, 7497.67, 1.6672, 2.0000, 2.0000, 2.0000, 1.6672
0.9358, 7523.80, 1.9355, 2.0000, 1.1231, 2.0000, 1.9355
0.9390, 7549.92, 1.6289, 2.0000, 1.5697, 1.0691, 1.6289
0.9423, 7576.05, 1.2906, 2.0000, 1.0315, 0.0413, 1.2906
0.9455, 7602.17, 0.5421, 2.0000, 1.6965, 2.0000, 0.5421
0.9488, 7628.30, 0.7031, 2.0000, 2.0000, 1.8228, 0.7031
0.9520, 7654.42, 1.5262, 2.0000, 2.0000, 2.0000, 1.5262
0.9553, 7680.55, 0.7450, 2.0000, 2.0000, 2.0000, 0.7450
0.9585, 7706.67, 1.9789, 2.0000, 1.2757, 1.5827, 1.9789
0.9618, 7732.79, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9650, 7758.92, 2.0000, 0.9674, 2.0000, 2.0000, 2.0000
0.9683, 7785.04, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9715, 7811.17, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9748, 7837.29, 0.6553, 2.0000, 2.0000, 2.0000, 0.6553
0.9780, 7863.42, 1.7506, 2.0000, 2.0000, 2.0000, 1.7506
0.9813, 7889.54, 0.6318, 2.0000, 1.5287, 2.0000, 0.6318
0.9845, 7915.66, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9878, 7941.79, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9910, 7967.91, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9943, 7994.04, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9975, 8020.16, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
1.0008, 8046.29, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
,
Interpolated f and MTF, Region 1 of 1 total
freq(C/P),MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0250, 0.0561, 0.1316, 0.0515, 0.0483, 0.0561
0.0500, 0.0655, 0.4350, 0.2154, 0.3312, 0.0655
0.0750, 0.2696, 0.8765, 0.4109, 0.3316, 0.2696
0.1000, 0.1210, 0.7514, 0.3121, 0.5818, 0.1210
0.1250, 0.2709, 0.8676, 0.2933, 0.6319, 0.2709
0.1500, 0.2555, 1.0226, 0.3374, 0.8389, 0.2555
0.1750, 0.5194, 1.2064, 0.5825, 0.5008, 0.5194
0.2000, 0.4568, 0.6135, 0.8045, 1.3624, 0.4568
0.2250, 0.4568, 0.6247, 0.6278, 1.2013, 0.4568
