Imatest,24.2.6, Master, SFR
File,car_55.0 mm_1600ISO_+1EV_Dist2_OFF_Defocus1.tiff
Run date,07-May-2025 12:10:20,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results/+1EV - Imatest Binning

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.4156, 3341.64, 0.2094, 0.2481, 0.1961, 0.2318, 0.2094
0.4176, 3357.26, 0.1485, 0.1976, 0.1415, 0.0988, 0.1485
0.4195, 3372.87, 0.0816, 0.0657, 0.0962, 0.1009, 0.0816
0.4215, 3388.49, 0.0786, 0.0386, 0.0922, 0.1588, 0.0786
0.4234, 3404.10, 0.0934, 0.0922, 0.1004, 0.1419, 0.0934
0.4253, 3419.72, 0.1276, 0.0998, 0.1396, 0.1365, 0.1276
0.4273, 3435.33, 0.1264, 0.0474, 0.1461, 0.1748, 0.1264
0.4292, 3450.95, 0.1008, 0.0647, 0.1097, 0.1761, 0.1008
0.4312, 3466.56, 0.1401, 0.1445, 0.1363, 0.1916, 0.1401
0.4331, 3482.18, 0.1247, 0.1291, 0.1239, 0.1709, 0.1247
0.4350, 3497.79, 0.0289, 0.1218, 0.0036, 0.0951, 0.0289
0.4370, 3513.41, 0.1185, 0.1772, 0.1185, 0.0649, 0.1185
0.4389, 3529.02, 0.1320, 0.1660, 0.1255, 0.1288, 0.1320
0.4409, 3544.64, 0.0781, 0.1062, 0.0647, 0.1351, 0.0781
0.4428, 3560.25, 0.0823, 0.0767, 0.0777, 0.1461, 0.0823
0.4448, 3575.87, 0.0972, 0.0601, 0.1042, 0.1391, 0.0972
0.4467, 3591.48, 0.1116, 0.0712, 0.1268, 0.1014, 0.1116
0.4486, 3607.10, 0.1423, 0.1157, 0.1548, 0.1258, 0.1423
0.4506, 3622.71, 0.1689, 0.1369, 0.1798, 0.1842, 0.1689
0.4525, 3638.33, 0.1698, 0.1262, 0.1867, 0.1663, 0.1698
0.4545, 3653.94, 0.0621, 0.0465, 0.0768, 0.0568, 0.0621
0.4564, 3669.56, 0.0743, 0.0766, 0.0772, 0.0679, 0.0743
0.4584, 3685.17, 0.0715, 0.0505, 0.0972, 0.1084, 0.0715
0.4603, 3700.79, 0.0723, 0.1529, 0.0685, 0.0980, 0.0723
0.4622, 3716.40, 0.0822, 0.1243, 0.0744, 0.0564, 0.0822
0.4642, 3732.02, 0.1162, 0.1026, 0.1266, 0.0755, 0.1162
0.4661, 3747.64, 0.0769, 0.0508, 0.0900, 0.1069, 0.0769
0.4681, 3763.25, 0.0132, 0.0369, 0.0154, 0.0739, 0.0132
0.4700, 3778.87, 0.0408, 0.0635, 0.0551, 0.0665, 0.0408
0.4720, 3794.48, 0.0335, 0.0870, 0.0516, 0.0608, 0.0335
0.4739, 3810.10, 0.0453, 0.1157, 0.0352, 0.0803, 0.0453
0.4758, 3825.71, 0.0768, 0.1410, 0.0626, 0.0810, 0.0768
0.4778, 3841.33, 0.0658, 0.1204, 0.0530, 0.0543, 0.0658
0.4797, 3856.94, 0.1262, 0.1566, 0.1163, 0.1456, 0.1262
0.4817, 3872.56, 0.1879, 0.1825, 0.1907, 0.1824, 0.1879
0.4836, 3888.17, 0.1797, 0.1608, 0.1926, 0.1116, 0.1797
0.4855, 3903.79, 0.0990, 0.1108, 0.1046, 0.0337, 0.0990
0.4875, 3919.40, 0.0569, 0.0840, 0.0508, 0.1036, 0.0569
0.4894, 3935.02, 0.0985, 0.1441, 0.0919, 0.1219, 0.0985
0.4914, 3950.63, 0.1145, 0.1818, 0.1020, 0.1188, 0.1145
0.4933, 3966.25, 0.0740, 0.1429, 0.0597, 0.1055, 0.0740
0.4953, 3981.86, 0.0552, 0.0439, 0.0791, 0.1238, 0.0552
0.4972, 3997.48, 0.1627, 0.0509, 0.1931, 0.1947, 0.1627
0.4991, 4013.09, 0.1336, 0.0774, 0.1512, 0.1854, 0.1336
0.5011, 4028.71, 0.0600, 0.0684, 0.0435, 0.2212, 0.0600
0.5030, 4044.32, 0.0823, 0.0781, 0.0809, 0.1965, 0.0823
0.5050, 4059.94, 0.0502, 0.0046, 0.0547, 0.1628, 0.0502
0.5069, 4075.55, 0.1254, 0.0710, 0.1347, 0.2256, 0.1254
0.5089, 4091.17, 0.1337, 0.0605, 0.1447, 0.2584, 0.1337
0.5108, 4106.78, 0.0812, 0.0346, 0.0831, 0.2023, 0.0812
0.5127, 4122.40, 0.0660, 0.0965, 0.0616, 0.0885, 0.0660
0.5147, 4138.01, 0.1747, 0.2058, 0.1733, 0.1170, 0.1747
0.5166, 4153.63, 0.2052, 0.2134, 0.2107, 0.1437, 0.2052
0.5186, 4169.24, 0.1248, 0.1408, 0.1281, 0.0544, 0.1248
0.5205, 4184.86, 0.0981, 0.1032, 0.1035, 0.0766, 0.0981
0.5224, 4200.47, 0.1526, 0.1303, 0.1615, 0.1462, 0.1526
0.5244, 4216.09, 0.1266, 0.1058, 0.1292, 0.1713, 0.1266
0.5263, 4231.70, 0.0861, 0.1105, 0.0700, 0.2035, 0.0861
0.5283, 4247.32, 0.1793, 0.2044, 0.1762, 0.2266, 0.1793
0.5302, 4262.94, 0.1682, 0.1660, 0.1798, 0.1520, 0.1682
0.5322, 4278.55, 0.1128, 0.1184, 0.1280, 0.0121, 0.1128
0.5341, 4294.17, 0.1285, 0.1517, 0.1342, 0.1129, 0.1285
0.5360, 4309.78, 0.1358, 0.1386, 0.1466, 0.1154, 0.1358
0.5380, 4325.40, 0.1756, 0.1330, 0.1918, 0.1956, 0.1756
0.5399, 4341.01, 0.1732, 0.1226, 0.1908, 0.1935, 0.1732
0.5419, 4356.63, 0.0818, 0.0424, 0.0994, 0.0837, 0.0818
0.5438, 4372.24, 0.0280, 0.0326, 0.0288, 0.1013, 0.0280
0.5458, 4387.86, 0.0467, 0.0151, 0.0463, 0.1529, 0.0467
0.5477, 4403.47, 0.0716, 0.0799, 0.0654, 0.1591, 0.0716
0.5496, 4419.09, 0.1188, 0.1749, 0.1035, 0.1277, 0.1188
0.5516, 4434.70, 0.1576, 0.1719, 0.1597, 0.1135, 0.1576
0.5535, 4450.32, 0.1806, 0.0690, 0.2157, 0.1697, 0.1806
0.5555, 4465.93, 0.1167, 0.0559, 0.1631, 0.1502, 0.1167
0.5574, 4481.55, 0.0184, 0.1175, 0.0503, 0.0692, 0.0184
0.5593, 4497.16, 0.0082, 0.0935, 0.0124, 0.0444, 0.0082
0.5613, 4512.78, 0.0692, 0.1526, 0.0495, 0.0485, 0.0692
0.5632, 4528.39, 0.0935, 0.1734, 0.0755, 0.0922, 0.0935
0.5652, 4544.01, 0.0942, 0.2129, 0.0573, 0.1156, 0.0942
0.5671, 4559.62, 0.1253, 0.2244, 0.0941, 0.1537, 0.1253
0.5691, 4575.24, 0.0500, 0.0791, 0.0699, 0.0879, 0.0500
0.5710, 4590.85, 0.0628, 0.1327, 0.0616, 0.0191, 0.0628
0.5729, 4606.47, 0.1703, 0.2121, 0.1714, 0.0437, 0.1703
0.5749, 4622.08, 0.2354, 0.2454, 0.2504, 0.0665, 0.2354
0.5768, 4637.70, 0.2236, 0.2319, 0.2390, 0.0724, 0.2236
0.5788, 4653.31, 0.2130, 0.1835, 0.2312, 0.1284, 0.2130
0.5807, 4668.93, 0.2123, 0.1413, 0.2404, 0.1573, 0.2123
0.5827, 4684.54, 0.2159, 0.1954, 0.2368, 0.0994, 0.2159
0.5846, 4700.16, 0.2130, 0.2788, 0.2092, 0.0700, 0.2130
0.5865, 4715.77, 0.1714, 0.2715, 0.1524, 0.1196, 0.1714
0.5885, 4731.39, 0.1316, 0.2049, 0.1171, 0.1717, 0.1316
0.5904, 4747.00, 0.1461, 0.1653, 0.1507, 0.2095, 0.1461
0.5924, 4762.62, 0.1389, 0.1094, 0.1592, 0.1975, 0.1389
0.5943, 4778.23, 0.1305, 0.1667, 0.1342, 0.1880, 0.1305
0.5963, 4793.85, 0.1897, 0.2721, 0.1710, 0.1935, 0.1897
0.5982, 4809.47, 0.2298, 0.2701, 0.2235, 0.1974, 0.2298
0.6001, 4825.08, 0.2204, 0.2421, 0.2273, 0.1308, 0.2204
0.6021, 4840.70, 0.1805, 0.1644, 0.1963, 0.0762, 0.1805
0.6040, 4856.31, 0.0993, 0.0919, 0.1138, 0.1019, 0.0993
0.6060, 4871.93, 0.1661, 0.1959, 0.1679, 0.1135, 0.1661
0.6079, 4887.54, 0.2432, 0.3008, 0.2504, 0.0911, 0.2432
0.6098, 4903.16, 0.1789, 0.2698, 0.1875, 0.0429, 0.1789
0.6118, 4918.77, 0.0967, 0.1904, 0.0950, 0.0590, 0.0967
0.6137, 4934.39, 0.0850, 0.1530, 0.0843, 0.1599, 0.0850
0.6157, 4950.00, 0.1150, 0.2297, 0.0727, 0.2329, 0.1150
