Imatest,24.2.6, Master, SFR
File,sports ball_55.0 mm_25600ISO_+1EV_Dist2_ON_Defocus1.tiff
Run date,07-May-2025 11:58:31,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results/+1EV - Imatest Binning

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.4909, 3946.65, 0.0964, 0.1559, 0.1106, 0.0506, 0.0964
0.4929, 3963.09, 0.2468, 0.4233, 0.2386, 0.3350, 0.2468
0.4950, 3979.54, 0.4558, 0.5066, 0.4893, 0.4275, 0.4558
0.4970, 3995.98, 0.1623, 0.4055, 0.3202, 0.2541, 0.1623
0.4991, 4012.42, 0.1222, 1.7218, 0.2397, 1.3794, 0.1222
0.5011, 4028.87, 0.2085, 1.5346, 0.2773, 1.4665, 0.2085
0.5031, 4045.31, 0.1633, 0.4953, 0.0974, 0.4969, 0.1633
0.5052, 4061.76, 0.3146, 0.6135, 0.3355, 0.2988, 0.3146
0.5072, 4078.20, 0.2516, 0.4178, 0.2543, 0.4782, 0.2516
0.5093, 4094.65, 0.2189, 0.4731, 0.1855, 0.1270, 0.2189
0.5113, 4111.09, 0.2356, 0.3892, 0.2509, 0.1993, 0.2356
0.5134, 4127.54, 0.4201, 0.4115, 0.4372, 0.4017, 0.4201
0.5154, 4143.98, 0.4048, 0.6328, 0.3467, 0.4261, 0.4048
0.5175, 4160.42, 0.5183, 0.6168, 0.5050, 0.6383, 0.5183
0.5195, 4176.87, 0.2772, 0.5607, 0.2772, 0.4960, 0.2772
0.5216, 4193.31, 0.8102, 1.1632, 0.7677, 0.5458, 0.8102
0.5236, 4209.76, 0.6372, 1.2404, 0.5151, 0.3918, 0.6372
0.5256, 4226.20, 0.4502, 0.4136, 0.5815, 0.3104, 0.4502
0.5277, 4242.65, 0.5868, 0.2964, 0.6671, 0.5803, 0.5868
0.5297, 4259.09, 0.1976, 0.1574, 0.2726, 0.4897, 0.1976
0.5318, 4275.53, 0.4218, 0.0871, 0.4785, 1.0287, 0.4218
0.5338, 4291.98, 0.1726, 0.1421, 0.2438, 0.5585, 0.1726
0.5359, 4308.42, 0.2164, 0.4300, 0.3070, 0.3944, 0.2164
0.5379, 4324.87, 0.5600, 0.7721, 0.5138, 0.7372, 0.5600
0.5400, 4341.31, 0.4838, 0.4247, 0.4948, 0.5813, 0.4838
0.5420, 4357.76, 0.2523, 0.2900, 0.2617, 0.1221, 0.2523
0.5441, 4374.20, 0.1781, 0.2957, 0.1843, 0.1281, 0.1781
0.5461, 4390.64, 0.1761, 0.1420, 0.1625, 0.7097, 0.1761
0.5481, 4407.09, 0.2396, 0.2377, 0.2708, 0.8586, 0.2396
0.5502, 4423.53, 0.1472, 0.2761, 0.1348, 0.0290, 0.1472
0.5522, 4439.98, 0.1292, 0.4132, 0.1452, 0.2151, 0.1292
0.5543, 4456.42, 0.5605, 0.6993, 0.5934, 0.7721, 0.5605
0.5563, 4472.87, 0.7846, 0.4632, 0.9249, 1.0268, 0.7846
0.5584, 4489.31, 0.5207, 0.3228, 0.5835, 0.5490, 0.5207
0.5604, 4505.76, 0.3763, 0.4021, 0.3729, 0.5073, 0.3763
0.5625, 4522.20, 0.5390, 0.6039, 0.5714, 0.3926, 0.5390
0.5645, 4538.64, 0.3356, 0.5272, 0.5047, 0.7506, 0.3356
0.5666, 4555.09, 0.6651, 0.1656, 0.7536, 1.3720, 0.6651
0.5686, 4571.53, 0.1688, 0.2821, 0.2291, 0.6457, 0.1688
0.5706, 4587.98, 0.2790, 0.6873, 0.2456, 0.6225, 0.2790
0.5727, 4604.42, 0.3178, 0.7682, 0.3127, 0.3903, 0.3178
0.5747, 4620.87, 0.2472, 0.5989, 0.2216, 1.0906, 0.2472
0.5768, 4637.31, 0.4376, 0.8248, 0.4808, 0.9898, 0.4376
0.5788, 4653.75, 0.7065, 1.0482, 0.7047, 0.2580, 0.7065
0.5809, 4670.20, 0.4346, 0.4605, 0.4557, 0.2403, 0.4346
0.5829, 4686.64, 0.5194, 0.6272, 0.4546, 0.8812, 0.5194
0.5850, 4703.09, 0.9963, 1.3703, 0.8586, 1.5187, 0.9963
0.5870, 4719.53, 0.7618, 1.0674, 0.6881, 1.2283, 0.7618
0.5891, 4735.98, 0.3655, 0.4479, 0.4066, 0.4374, 0.3655
0.5911, 4752.42, 0.2651, 0.3571, 0.3300, 0.7052, 0.2651
0.5931, 4768.87, 0.1777, 0.1226, 0.1861, 1.2137, 0.1777
0.5952, 4785.31, 0.1748, 0.0989, 0.1924, 1.1822, 0.1748
0.5972, 4801.75, 0.8243, 1.0233, 0.8506, 1.0301, 0.8243
0.5993, 4818.20, 0.9260, 0.5785, 1.0142, 1.3787, 0.9260
0.6013, 4834.64, 0.3570, 0.7817, 0.4136, 0.5499, 0.3570
0.6034, 4851.09, 0.6637, 1.1465, 0.5593, 0.4581, 0.6637
0.6054, 4867.53, 1.4492, 1.7407, 1.4541, 0.7244, 1.4492
0.6075, 4883.98, 2.0000, 2.0000, 2.0000, 1.2477, 2.0000
0.6095, 4900.42, 1.6972, 1.6716, 1.7938, 0.8191, 1.6972
0.6116, 4916.86, 1.0111, 0.6788, 1.0892, 1.2874, 1.0111
0.6136, 4933.31, 0.4763, 0.2584, 0.5397, 0.6715, 0.4763
0.6156, 4949.75, 0.5954, 0.8015, 0.5587, 0.7795, 0.5954
0.6177, 4966.20, 1.0563, 1.1235, 1.1370, 1.0629, 1.0563
0.6197, 4982.64, 0.5976, 0.4143, 0.8089, 0.5899, 0.5976
0.6218, 4999.09, 0.5156, 1.5068, 0.6427, 1.2094, 0.5156
0.6238, 5015.53, 0.7625, 2.0000, 0.5392, 1.3436, 0.7625
0.6259, 5031.98, 0.4891, 1.3636, 0.3523, 0.5596, 0.4891
0.6279, 5048.42, 0.3006, 0.3122, 0.2434, 0.8491, 0.3006
0.6300, 5064.86, 0.7237, 0.2280, 0.8575, 1.0555, 0.7237
0.6320, 5081.31, 0.5252, 0.5994, 0.7787, 0.9708, 0.5252
0.6340, 5097.75, 0.3926, 0.8026, 0.2931, 0.8895, 0.3926
0.6361, 5114.20, 0.6927, 0.9408, 0.6365, 0.6279, 0.6927
0.6381, 5130.64, 0.0646, 0.1308, 0.1440, 0.4897, 0.0646
0.6402, 5147.09, 0.8335, 1.1919, 0.8617, 0.4087, 0.8335
0.6422, 5163.53, 0.4100, 0.4828, 0.4380, 0.1511, 0.4100
0.6443, 5179.97, 0.2702, 0.8964, 0.1405, 0.2135, 0.2702
0.6463, 5196.42, 0.6836, 0.8111, 0.6671, 0.8431, 0.6836
