Imatest,24.2.6, Master, SFR
File,car_55.0 mm_1600ISO_-3EV_Dist2_ON_Focused.tiff
Run date,12-May-2025 17:47:35,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.5393, 4335.65, 0.5779, 0.3969, 0.6778, 0.6592, 0.5779
0.5423, 4360.42, 0.1596, 0.6613, 0.2521, 0.4050, 0.1596
0.5454, 4385.20, 0.1772, 0.6082, 0.3715, 0.3973, 0.1772
0.5485, 4409.97, 0.5437, 0.2568, 0.7553, 0.6504, 0.5437
0.5516, 4434.75, 0.4329, 0.2614, 0.5963, 0.4797, 0.4329
0.5547, 4459.52, 0.1992, 0.2837, 0.2472, 0.4350, 0.1992
0.5577, 4484.30, 0.2404, 0.4631, 0.2179, 0.5295, 0.2404
0.5608, 4509.07, 0.0390, 0.3421, 0.1208, 0.3727, 0.0390
0.5639, 4533.85, 0.5301, 0.4182, 0.5894, 0.6894, 0.5301
0.5670, 4558.62, 0.4517, 0.7309, 0.4100, 0.7943, 0.4517
0.5701, 4583.40, 0.4859, 1.0463, 0.3620, 0.5286, 0.4859
0.5732, 4608.17, 0.4511, 0.6290, 0.4579, 0.4585, 0.4511
0.5762, 4632.95, 0.6890, 0.6534, 0.7081, 0.6842, 0.6890
0.5793, 4657.72, 0.7664, 1.2367, 0.6615, 0.6611, 0.7664
0.5824, 4682.50, 0.7543, 1.2470, 0.6435, 0.6785, 0.7543
0.5855, 4707.27, 0.6223, 1.1842, 0.4906, 0.5469, 0.6223
0.5886, 4732.05, 0.5560, 0.9722, 0.4227, 0.8660, 0.5560
0.5916, 4756.82, 0.4744, 0.5595, 0.5190, 0.9091, 0.4744
0.5947, 4781.60, 0.2173, 0.3901, 0.4128, 0.3692, 0.2173
0.5978, 4806.37, 0.5285, 0.3139, 0.6535, 0.4417, 0.5285
0.6009, 4831.15, 0.5749, 0.5189, 0.6627, 0.3191, 0.5749
0.6040, 4855.93, 0.2536, 0.0238, 0.2109, 1.3734, 0.2536
0.6071, 4880.70, 0.7347, 0.3928, 0.7020, 2.0000, 0.7347
0.6101, 4905.48, 0.5260, 0.2876, 0.4911, 1.7027, 0.5260
0.6132, 4930.25, 0.3141, 0.2058, 0.4160, 0.4307, 0.3141
0.6163, 4955.03, 0.8655, 0.9492, 0.9351, 0.1440, 0.8655
0.6194, 4979.80, 0.6265, 0.5680, 0.7404, 0.7209, 0.6265
