Imatest,24.2.6, Master, SFR
File,car_55.0 mm_25600ISO_-2EV_Dist2_OFF_Focused.tiff
Run date,12-May-2025 17:41:50,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.5879, 4726.74, 2.0000, 0.5437, 2.0000, 1.0994, 2.0000
0.5910, 4751.49, 2.0000, 0.6107, 2.0000, 0.9934, 2.0000
0.5941, 4776.24, 2.0000, 0.5281, 1.4843, 0.5858, 2.0000
0.5971, 4800.99, 2.0000, 0.3143, 1.4372, 0.2177, 2.0000
0.6002, 4825.73, 2.0000, 0.1821, 2.0000, 0.0332, 2.0000
0.6033, 4850.48, 2.0000, 0.0887, 2.0000, 0.1662, 2.0000
0.6064, 4875.23, 2.0000, 0.3644, 2.0000, 0.2905, 2.0000
0.6094, 4899.98, 2.0000, 0.5885, 1.3264, 0.3364, 2.0000
0.6125, 4924.72, 2.0000, 0.6217, 0.4880, 0.3669, 2.0000
0.6156, 4949.47, 2.0000, 0.4819, 0.9851, 0.2948, 2.0000
0.6187, 4974.22, 2.0000, 0.3484, 1.4727, 0.4626, 2.0000
0.6218, 4998.96, 2.0000, 0.4878, 1.2187, 0.6997, 2.0000
0.6248, 5023.71, 2.0000, 0.5519, 0.8407, 0.7774, 2.0000
0.6279, 5048.46, 2.0000, 0.4361, 0.8856, 0.7439, 2.0000
0.6310, 5073.21, 2.0000, 0.5461, 1.0409, 0.6418, 2.0000
0.6341, 5097.95, 2.0000, 0.6986, 1.1819, 0.5338, 2.0000
0.6372, 5122.70, 2.0000, 0.4955, 2.0000, 0.4426, 2.0000
0.6402, 5147.45, 2.0000, 0.3869, 2.0000, 0.4981, 2.0000
0.6433, 5172.20, 2.0000, 0.8643, 2.0000, 0.5467, 2.0000
0.6464, 5196.94, 2.0000, 1.1526, 2.0000, 0.4579, 2.0000
0.6495, 5221.69, 2.0000, 1.0960, 2.0000, 0.2562, 2.0000
0.6525, 5246.44, 2.0000, 0.6961, 1.6867, 0.3865, 2.0000
0.6556, 5271.19, 2.0000, 0.3937, 0.6884, 1.0716, 2.0000
