Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_25600ISO_-1EV_Dist2_OFF_Defocus2.tiff
Run date,12-May-2025 18:01:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.6863, 5517.90, 0.3663, 1.6398, 0.7048, 2.0000, 0.3663
0.6894, 5542.65, 2.0000, 2.0000, 1.2758, 2.0000, 2.0000
0.6925, 5567.39, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.6955, 5592.14, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.6986, 5616.88, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7017, 5641.62, 2.0000, 2.0000, 2.0000, 1.8781, 2.0000
0.7048, 5666.37, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7078, 5691.11, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7109, 5715.86, 2.0000, 2.0000, 2.0000, 1.8799, 2.0000
0.7140, 5740.60, 1.1442, 2.0000, 0.8781, 1.8536, 1.1442
0.7171, 5765.34, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7202, 5790.09, 2.0000, 2.0000, 2.0000, 0.5013, 2.0000
0.7232, 5814.83, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7263, 5839.58, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7294, 5864.32, 1.9796, 2.0000, 0.9521, 2.0000, 1.9796
0.7325, 5889.06, 0.8604, 2.0000, 0.3273, 1.5458, 0.8604
0.7355, 5913.81, 0.7761, 2.0000, 1.4493, 2.0000, 0.7761
0.7386, 5938.55, 2.0000, 1.4568, 2.0000, 2.0000, 2.0000
0.7417, 5963.30, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7448, 5988.04, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7479, 6012.78, 0.6646, 2.0000, 1.3274, 2.0000, 0.6646
0.7509, 6037.53, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7540, 6062.27, 2.0000, 1.9826, 2.0000, 0.2831, 2.0000
0.7571, 6087.02, 1.1711, 2.0000, 2.0000, 1.2600, 1.1711
0.7602, 6111.76, 0.8503, 2.0000, 2.0000, 2.0000, 0.8503
0.7632, 6136.50, 1.4422, 2.0000, 1.7483, 2.0000, 1.4422
0.7663, 6161.25, 1.5597, 0.8456, 2.0000, 2.0000, 1.5597
0.7694, 6185.99, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7725, 6210.74, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7756, 6235.48, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7786, 6260.22, 1.8574, 2.0000, 2.0000, 2.0000, 1.8574
0.7817, 6284.97, 1.8586, 2.0000, 2.0000, 2.0000, 1.8586
0.7848, 6309.71, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7879, 6334.45, 2.0000, 2.0000, 2.0000, 0.3359, 2.0000
0.7909, 6359.20, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7940, 6383.94, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7971, 6408.69, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8002, 6433.43, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8033, 6458.17, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8063, 6482.92, 2.0000, 1.2835, 2.0000, 2.0000, 2.0000
0.8094, 6507.66, 2.0000, 1.7211, 2.0000, 2.0000, 2.0000
0.8125, 6532.41, 0.7821, 2.0000, 1.6586, 2.0000, 0.7821
0.8156, 6557.15, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8186, 6581.89, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8217, 6606.64, 1.7007, 2.0000, 2.0000, 2.0000, 1.7007
0.8248, 6631.38, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8279, 6656.13, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8310, 6680.87, 1.7395, 2.0000, 0.6459, 1.0452, 1.7395
0.8340, 6705.61, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8371, 6730.36, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
