Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_25600ISO_0EV_Dist2_ON_Focused.tiff
Run date,12-May-2025 17:51:10,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.5821, 4680.42, 1.2594, 0.7555, 1.4918, 0.2576, 1.2594
0.5852, 4705.18, 0.6594, 0.9814, 0.7193, 0.9706, 0.6594
0.5883, 4729.95, 0.9292, 1.4245, 0.8016, 1.5915, 0.9292
0.5914, 4754.71, 0.8065, 1.4020, 0.7246, 1.7718, 0.8065
0.5945, 4779.47, 0.6453, 0.8837, 0.4781, 1.9919, 0.6453
0.5975, 4804.24, 0.7823, 0.9192, 0.7981, 1.6301, 0.7823
0.6006, 4829.00, 0.8772, 0.2990, 0.9973, 1.0168, 0.8772
0.6037, 4853.77, 0.4856, 0.9251, 0.5550, 0.9112, 0.4856
0.6068, 4878.53, 0.5825, 1.2576, 0.5063, 0.9664, 0.5825
0.6099, 4903.29, 0.7636, 0.6961, 0.8170, 0.8133, 0.7636
0.6129, 4928.06, 0.1548, 0.8552, 0.3250, 0.5256, 0.1548
0.6160, 4952.82, 0.5604, 0.4849, 0.6539, 0.4219, 0.5604
0.6191, 4977.59, 0.2809, 0.9423, 0.2889, 0.3563, 0.2809
0.6222, 5002.35, 1.1174, 1.4510, 1.1017, 1.2447, 1.1174
0.6253, 5027.12, 2.0000, 1.8916, 2.0000, 2.0000, 2.0000
0.6283, 5051.88, 1.1730, 1.4690, 1.2792, 1.4140, 1.1730
0.6314, 5076.64, 1.1746, 1.2149, 1.3435, 1.1621, 1.1746
0.6345, 5101.41, 1.9014, 2.0000, 1.8829, 1.3078, 1.9014
0.6376, 5126.17, 1.0300, 1.5109, 1.0371, 1.5583, 1.0300
0.6407, 5150.94, 1.0801, 1.8193, 0.8151, 2.0000, 1.0801
0.6437, 5175.70, 0.6925, 0.7127, 0.6890, 1.3577, 0.6925
0.6468, 5200.46, 1.2551, 1.6205, 1.3344, 0.3615, 1.2551
0.6499, 5225.23, 1.0250, 1.6413, 1.0758, 0.8589, 1.0250
0.6530, 5249.99, 0.3348, 0.8857, 0.3967, 1.4024, 0.3348
0.6561, 5274.76, 0.7219, 0.5893, 0.8081, 1.4328, 0.7219
0.6591, 5299.52, 1.4966, 1.9522, 1.4240, 1.7817, 1.4966
0.6622, 5324.28, 1.2790, 2.0000, 1.1475, 1.5347, 1.2790
0.6653, 5349.05, 0.4663, 1.0063, 0.8553, 1.1569, 0.4663
0.6684, 5373.81, 1.1935, 0.4980, 1.6452, 1.1576, 1.1935
0.6715, 5398.58, 0.3548, 1.0563, 0.4675, 1.0634, 0.3548
0.6745, 5423.34, 0.7366, 2.0000, 0.7494, 1.0925, 0.7366
0.6776, 5448.10, 1.5839, 2.0000, 1.2714, 1.7583, 1.5839
0.6807, 5472.87, 2.0000, 2.0000, 2.0000, 1.7217, 2.0000
0.6838, 5497.63, 1.7746, 1.8002, 1.8918, 1.0473, 1.7746
0.6869, 5522.40, 1.4931, 1.8777, 1.5164, 0.4845, 1.4931
0.6899, 5547.16, 1.7096, 2.0000, 1.7161, 1.7730, 1.7096
0.6930, 5571.93, 1.8651, 2.0000, 1.9339, 2.0000, 1.8651
0.6961, 5596.69, 1.4028, 0.5732, 1.7019, 1.0990, 1.4028
0.6992, 5621.45, 0.5886, 1.4456, 0.6229, 0.6673, 0.5886
0.7023, 5646.22, 1.1387, 1.1962, 1.2139, 0.6759, 1.1387
0.7053, 5670.98, 0.7924, 0.8712, 1.0027, 0.2361, 0.7924
0.7084, 5695.75, 0.5396, 2.0000, 0.3105, 1.5141, 0.5396
0.7115, 5720.51, 0.7616, 2.0000, 1.0058, 1.9262, 0.7616
0.7146, 5745.27, 0.7107, 2.0000, 0.7232, 2.0000, 0.7107
0.7177, 5770.04, 1.2765, 2.0000, 1.1041, 2.0000, 1.2765
0.7207, 5794.80, 2.0000, 2.0000, 1.7522, 1.7821, 2.0000
0.7238, 5819.57, 1.9850, 2.0000, 1.9547, 1.6360, 1.9850
0.7269, 5844.33, 0.7796, 2.0000, 1.3383, 2.0000, 0.7796
0.7300, 5869.09, 0.0665, 2.0000, 0.5254, 2.0000, 0.0665
0.7331, 5893.86, 0.1944, 0.6575, 0.2385, 0.3354, 0.1944
0.7361, 5918.62, 0.7843, 2.0000, 1.2116, 0.6827, 0.7843
0.7392, 5943.39, 0.6710, 1.6074, 1.0015, 1.3532, 0.6710
0.7423, 5968.15, 0.6432, 2.0000, 0.8111, 1.8654, 0.6432
0.7454, 5992.92, 2.0000, 2.0000, 2.0000, 1.7879, 2.0000
0.7485, 6017.68, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7515, 6042.44, 1.8689, 2.0000, 2.0000, 2.0000, 1.8689
0.7546, 6067.21, 2.0000, 1.8860, 2.0000, 2.0000, 2.0000
0.7577, 6091.97, 1.4073, 2.0000, 1.1337, 2.0000, 1.4073
0.7608, 6116.74, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7639, 6141.50, 1.9705, 2.0000, 1.9359, 1.9796, 1.9705
0.7669, 6166.26, 0.9361, 0.8647, 1.0074, 1.5505, 0.9361
0.7700, 6191.03, 0.4946, 2.0000, 0.4547, 1.7803, 0.4946
0.7731, 6215.79, 1.7327, 1.4267, 1.9845, 2.0000, 1.7327
0.7762, 6240.56, 2.0000, 2.0000, 2.0000, 1.8013, 2.0000
0.7793, 6265.32, 2.0000, 2.0000, 2.0000, 1.1676, 2.0000
0.7823, 6290.08, 2.0000, 2.0000, 1.8950, 1.2404, 2.0000
0.7854, 6314.85, 2.0000, 2.0000, 1.8389, 1.5556, 2.0000
0.7885, 6339.61, 1.9114, 2.0000, 1.9144, 2.0000, 1.9114
0.7916, 6364.38, 0.6843, 2.0000, 0.3833, 2.0000, 0.6843
0.7947, 6389.14, 1.6374, 2.0000, 2.0000, 2.0000, 1.6374
0.7977, 6413.91, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8008, 6438.67, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8039, 6463.43, 1.2303, 2.0000, 2.0000, 2.0000, 1.2303
0.8070, 6488.20, 1.4941, 1.3627, 2.0000, 0.5026, 1.4941
0.8101, 6512.96, 1.8115, 2.0000, 2.0000, 1.3908, 1.8115
0.8131, 6537.73, 1.8574, 2.0000, 2.0000, 2.0000, 1.8574
0.8162, 6562.49, 1.4024, 1.4434, 2.0000, 1.8514, 1.4024
0.8193, 6587.25, 0.7205, 1.6711, 0.9491, 1.6161, 0.7205
0.8224, 6612.02, 0.9661, 2.0000, 1.4246, 1.7063, 0.9661
0.8255, 6636.78, 2.0000, 2.0000, 2.0000, 0.9522, 2.0000
0.8286, 6661.55, 1.5529, 2.0000, 2.0000, 1.9604, 1.5529
0.8316, 6686.31, 0.9605, 2.0000, 1.1106, 2.0000, 0.9605
0.8347, 6711.07, 1.4548, 2.0000, 1.0045, 1.6015, 1.4548
0.8378, 6735.84, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8409, 6760.60, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8440, 6785.37, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8470, 6810.13, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8501, 6834.90, 1.4947, 0.8850, 2.0000, 2.0000, 1.4947
0.8532, 6859.66, 1.0759, 2.0000, 0.6997, 2.0000, 1.0759
0.8563, 6884.42, 1.5244, 2.0000, 1.2486, 2.0000, 1.5244
0.8594, 6909.19, 2.0000, 2.0000, 1.9965, 2.0000, 2.0000
0.8624, 6933.95, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8655, 6958.72, 0.2600, 2.0000, 0.2833, 1.7124, 0.2600
0.8686, 6983.48, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8717, 7008.24, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8748, 7033.01, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8778, 7057.77, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8809, 7082.54, 2.0000, 1.1158, 2.0000, 2.0000, 2.0000
0.8840, 7107.30, 1.4474, 2.0000, 2.0000, 2.0000, 1.4474
0.8871, 7132.06, 1.3628, 2.0000, 2.0000, 2.0000, 1.3628
0.8902, 7156.83, 1.0897, 1.3669, 0.7807, 2.0000, 1.0897
0.8932, 7181.59, 2.0000, 1.2714, 2.0000, 2.0000, 2.0000
0.8963, 7206.36, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8994, 7231.12, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9025, 7255.89, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9056, 7280.65, 1.9293, 2.0000, 2.0000, 2.0000, 1.9293
0.9086, 7305.41, 1.3005, 2.0000, 1.1657, 1.1294, 1.3005
0.9117, 7330.18, 1.0583, 2.0000, 2.0000, 2.0000, 1.0583
0.9148, 7354.94, 1.9074, 2.0000, 2.0000, 1.5730, 1.9074
0.9179, 7379.71, 1.0789, 2.0000, 2.0000, 0.5681, 1.0789
0.9210, 7404.47, 2.0000, 2.0000, 2.0000, 1.7963, 2.0000
0.9240, 7429.23, 1.8326, 2.0000, 2.0000, 2.0000, 1.8326
0.9271, 7454.00, 1.3659, 2.0000, 2.0000, 2.0000, 1.3659
