Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_6400ISO_0EV_Dist2_OFF_Defocus1.tiff
Run date,12-May-2025 17:51:10,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.7020, 5644.14, 0.3394, 0.3847, 0.4937, 0.2996, 0.3394
0.7051, 5668.90, 0.1432, 0.6477, 0.2727, 0.8137, 0.1432
0.7082, 5693.65, 0.5758, 1.1752, 0.7117, 0.9877, 0.5758
0.7112, 5718.41, 0.8364, 1.6768, 0.8380, 0.9959, 0.8364
0.7143, 5743.16, 0.4312, 1.2090, 0.3211, 0.5825, 0.4312
0.7174, 5767.92, 0.6167, 0.6791, 0.6336, 0.5440, 0.6167
0.7205, 5792.67, 0.6808, 0.5367, 0.9231, 0.6305, 0.6808
0.7236, 5817.43, 0.7644, 0.2597, 1.0792, 0.1533, 0.7644
0.7266, 5842.18, 0.4910, 0.5660, 0.6706, 0.5110, 0.4910
0.7297, 5866.94, 0.0877, 0.6151, 0.2961, 0.6729, 0.0877
0.7328, 5891.69, 0.5164, 0.6290, 0.6262, 0.8856, 0.5164
0.7359, 5916.45, 0.7823, 2.0000, 0.8875, 1.0068, 0.7823
0.7390, 5941.20, 0.4992, 2.0000, 0.5869, 1.2946, 0.4992
0.7420, 5965.96, 0.5710, 1.8384, 0.3341, 0.6154, 0.5710
0.7451, 5990.71, 1.1446, 2.0000, 0.9799, 0.5519, 1.1446
0.7482, 6015.47, 0.8715, 1.6337, 0.7432, 0.6758, 0.8715
0.7513, 6040.22, 0.0931, 0.6509, 0.1042, 0.5251, 0.0931
0.7544, 6064.98, 0.3446, 0.9099, 0.3908, 0.8337, 0.3446
0.7574, 6089.73, 0.2793, 1.2476, 0.1777, 0.9144, 0.2793
0.7605, 6114.49, 0.5589, 1.5410, 0.5062, 1.2962, 0.5589
0.7636, 6139.24, 0.3478, 1.6082, 0.1777, 1.6957, 0.3478
0.7667, 6164.00, 0.0784, 1.2963, 0.5339, 1.5874, 0.0784
0.7697, 6188.75, 0.5843, 0.6623, 0.8506, 1.4571, 0.5843
0.7728, 6213.51, 0.5508, 1.2449, 0.4488, 2.0000, 0.5508
0.7759, 6238.26, 0.4018, 1.1513, 0.3228, 2.0000, 0.4018
0.7790, 6263.02, 0.1351, 1.0022, 0.2988, 1.4977, 0.1351
0.7821, 6287.77, 0.9302, 2.0000, 1.4383, 0.1614, 0.9302
0.7851, 6312.53, 0.7576, 2.0000, 1.5448, 0.4645, 0.7576
0.7882, 6337.28, 0.1872, 2.0000, 0.7717, 0.0377, 0.1872
0.7913, 6362.04, 0.2345, 2.0000, 0.7067, 0.6818, 0.2345
0.7944, 6386.79, 0.6664, 2.0000, 0.5918, 0.7122, 0.6664
0.7975, 6411.55, 0.7004, 1.7435, 0.4688, 0.4859, 0.7004
