Imatest,24.2.6, Master, SFR
File,car_55.0 mm_6400ISO_0EV_Dist2_ON_Defocus2.tiff
Run date,12-May-2025 17:27:35,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.9048, 7274.51, 1.3206, 2.0000, 1.3521, 2.0000, 1.3206
0.9079, 7299.25, 1.0061, 2.0000, 0.5893, 1.6751, 1.0061
0.9109, 7323.99, 1.1427, 1.6918, 1.0351, 1.3711, 1.1427
0.9140, 7348.74, 1.1625, 2.0000, 0.8942, 2.0000, 1.1625
0.9171, 7373.48, 1.9458, 2.0000, 0.9377, 2.0000, 1.9458
0.9202, 7398.22, 1.0090, 2.0000, 1.2781, 1.5848, 1.0090
0.9233, 7422.97, 0.7938, 2.0000, 1.8056, 0.8354, 0.7938
0.9263, 7447.71, 0.4876, 2.0000, 1.0983, 0.8662, 0.4876
0.9294, 7472.45, 0.4676, 1.4005, 0.5757, 1.2752, 0.4676
0.9325, 7497.19, 0.8147, 2.0000, 1.0461, 1.5140, 0.8147
0.9356, 7521.94, 0.9383, 2.0000, 1.4066, 0.8240, 0.9383
0.9386, 7546.68, 0.9744, 0.6014, 1.5467, 1.1450, 0.9744
0.9417, 7571.42, 0.1824, 2.0000, 0.8468, 0.8915, 0.1824
0.9448, 7596.17, 1.3172, 2.0000, 2.0000, 0.8404, 1.3172
0.9479, 7620.91, 1.4624, 2.0000, 2.0000, 0.9425, 1.4624
0.9510, 7645.65, 1.5334, 2.0000, 1.1797, 0.8214, 1.5334
0.9540, 7670.40, 1.9987, 2.0000, 2.0000, 1.3131, 1.9987
0.9571, 7695.14, 0.7368, 1.6269, 1.1385, 1.2767, 0.7368
0.9602, 7719.88, 1.8862, 2.0000, 2.0000, 1.8538, 1.8862
0.9633, 7744.63, 1.6737, 2.0000, 2.0000, 2.0000, 1.6737
0.9663, 7769.37, 0.7690, 2.0000, 0.6157, 2.0000, 0.7690
0.9694, 7794.11, 0.2129, 2.0000, 1.3134, 1.7554, 0.2129
0.9725, 7818.86, 0.6318, 2.0000, 1.1855, 2.0000, 0.6318
0.9756, 7843.60, 1.6544, 1.3147, 2.0000, 2.0000, 1.6544
0.9786, 7868.34, 1.1729, 2.0000, 1.8711, 2.0000, 1.1729
